docId,date,count
PBI_252513,2020-08-31,1
PBI_252514,2020-04-11,1
PBI_252514,2020-07-24,1
PBI_252514,2020-09-14,1
PBI_252517,2020-02-05,1
PBI_252517,2020-04-13,1
PBI_252517,2020-08-17,1
PBI_252517,2020-08-23,1
PBI_252517,2020-09-11,2
PBI_252517,2020-09-12,2
PBI_252517,2020-09-30,1
PBI_252517,2020-11-07,1
PBI_252517,2020-11-21,1
PBI_252517,2020-12-25,1
PBI_252526,2020-05-20,1
PBI_252529,2020-08-09,1
PBI_252530,2020-05-14,1
PBI_252531,2020-06-14,3
PBI_252531,2020-12-17,1
PBI_252534,2020-09-18,1
PBI_252584,2020-02-19,1
PBI_252584,2020-03-04,3
PBI_252584,2020-09-14,2
PBI_252584,2020-09-16,1
PBI_252587,2020-06-25,1
PBI_252672,2020-07-10,1
PBI_252685,2020-02-29,1
PBI_252707,2020-03-24,1
PBI_252708,2020-12-14,1
PBI_252709,2020-04-15,1
PBI_252712,2020-02-14,1
PBI_252713,2020-08-04,1
PBI_252716,2020-07-27,1
PBI_252718,2020-02-01,1
PBI_252718,2020-07-29,1
PBI_252719,2020-07-16,1
PBI_252719,2020-11-10,1
PBI_252721,2020-08-31,1
PBI_252725,2020-12-04,1
PBI_252773,2020-05-07,1
PBI_252775,2020-06-08,1
PBI_252780,2020-06-15,1
PBI_252789,2020-01-17,1
PBI_252789,2020-01-30,1
PBI_252789,2020-03-25,1
PBI_252789,2020-04-26,1
PBI_252789,2020-06-14,1
PBI_252789,2020-06-26,1
PBI_252789,2020-07-07,1
PBI_252789,2020-07-31,1
PBI_252789,2020-08-12,1
PBI_252789,2020-09-19,1
PBI_252789,2020-10-17,2
PBI_252789,2020-11-07,1
PBI_252789,2020-12-13,1
PBI_252790,2020-05-27,1
PBI_252793,2020-02-22,1
PBI_252806,2020-01-17,1
PBI_252806,2020-02-14,1
PBI_252806,2020-03-06,1
PBI_252806,2020-04-09,1
PBI_252806,2020-04-28,1
PBI_252806,2020-05-17,1
PBI_252806,2020-07-07,1
PBI_252806,2020-08-01,1
PBI_252806,2020-08-30,1
PBI_252806,2020-09-01,1
PBI_252806,2020-09-06,2
PBI_252806,2020-09-10,1
PBI_252806,2020-10-31,1
PBI_252806,2020-12-01,1
PBI_252806,2020-12-14,2
PBI_252855,2020-05-05,1
PBI_252930,2020-08-05,1
PBI_252930,2020-11-18,1
PBI_252931,2020-02-05,1
PBI_252933,2020-04-10,1
PBI_252933,2020-12-20,1
PBI_252934,2020-08-17,1
PBI_252934,2020-11-18,1
PBI_252935,2020-04-01,1
PBI_252937,2020-04-23,1
PBI_252938,2020-06-27,1
PBI_252939,2020-01-29,1
PBI_252955,2020-07-22,2
PBI_252961,2020-03-01,1
PBI_252961,2020-08-16,1
PBI_252966,2020-01-08,1
PBI_252971,2020-08-23,1
PBI_252973,2020-05-31,1
PBI_252976,2020-08-29,1
PBI_252983,2020-05-14,1
PBI_252984,2020-08-29,1
PBI_252987,2020-05-08,2
PBI_252995,2020-02-03,1
PBI_252995,2020-02-24,1
PBI_252995,2020-04-14,1
PBI_252995,2020-07-02,1
PBI_252995,2020-07-10,1
PBI_252995,2020-08-19,2
PBI_252995,2020-09-21,2
PBI_252995,2020-10-21,2
PBI_253003,2020-06-18,1
PBI_253035,2020-07-09,1
PBI_253036,2020-06-26,1
PBI_253068,2020-01-28,1
PBI_253108,2020-03-02,1
PBI_253108,2020-04-04,1
PBI_253108,2020-06-08,2
PBI_253108,2020-06-11,1
PBI_253108,2020-11-14,1
PBI_253108,2020-12-24,1
PBI_253111,2020-08-03,1
PBI_253204,2020-04-17,1
PBI_253204,2020-05-16,2
PBI_253204,2020-05-28,2
PBI_253204,2020-12-22,1
PBI_253206,2020-03-24,1
PBI_253206,2020-10-08,1
PBI_253206,2020-12-21,1
PBI_253208,2020-03-24,1
PBI_253282,2020-04-02,1
PBI_253285,2020-04-22,1
PBI_253291,2020-01-20,1
PBI_253291,2020-12-18,1
PBI_253295,2020-03-20,1
PBI_253295,2020-12-19,1
PBI_253296,2020-03-10,1
PBI_253298,2020-06-27,1
PBI_253300,2020-01-06,1
PBI_253300,2020-09-24,1
PBI_253300,2020-10-16,1
PBI_253302,2020-12-15,1
PBI_253304,2020-01-24,1
PBI_253307,2020-03-03,1
PBI_253313,2020-08-24,1
PBI_253313,2020-09-05,1
PBI_253316,2020-05-12,1
PBI_253316,2020-10-10,1
PBI_253320,2020-03-31,1
PBI_253328,2020-03-24,1
PBI_253329,2020-07-24,1
PBI_253333,2020-07-23,1
PBI_253335,2020-07-27,1
PBI_253337,2020-03-08,1
PBI_253338,2020-02-09,1
PBI_253338,2020-05-23,1
PBI_253338,2020-10-24,1
PBI_253338,2020-11-12,1
PBI_253341,2020-12-11,1
PBI_253344,2020-05-15,1
PBI_253346,2020-11-10,1
PBI_253350,2020-09-06,1
PBI_253352,2020-04-12,1
PBI_253353,2020-01-19,1
PBI_253355,2020-03-20,1
PBI_253355,2020-08-13,1
PBI_253355,2020-09-23,1
PBI_253355,2020-10-27,1
PBI_253355,2020-11-30,1
PBI_253357,2020-01-12,1
PBI_253357,2020-04-02,1
PBI_253357,2020-05-31,2
PBI_253359,2020-10-29,1
PBI_253363,2020-07-08,1
PBI_253364,2020-08-23,1
PBI_253367,2020-03-15,1
PBI_253367,2020-04-05,1
PBI_253373,2020-02-13,1
PBI_253374,2020-03-21,1
PBI_253374,2020-05-26,1
PBI_253377,2020-12-09,1
PBI_253386,2020-03-13,1
PBI_253386,2020-04-09,1
PBI_253386,2020-05-01,1
PBI_253386,2020-07-01,1
PBI_253386,2020-07-19,1
PBI_253386,2020-07-23,1
PBI_253386,2020-07-29,1
PBI_253386,2020-10-14,1
PBI_253386,2020-10-24,1
PBI_253387,2020-09-10,1
PBI_253388,2020-11-10,1
PBI_253391,2020-10-21,1
PBI_253396,2020-12-08,1
PBI_253397,2020-01-02,1
PBI_253397,2020-01-18,1
PBI_253397,2020-01-21,1
PBI_253397,2020-02-03,1
PBI_253397,2020-03-15,1
PBI_253397,2020-03-20,1
PBI_253397,2020-04-11,1
PBI_253397,2020-04-12,1
PBI_253397,2020-05-19,1
PBI_253397,2020-06-13,1
PBI_253397,2020-06-24,1
PBI_253397,2020-06-27,1
PBI_253397,2020-07-01,1
PBI_253397,2020-08-24,1
PBI_253397,2020-08-29,1
PBI_253397,2020-09-02,1
PBI_253397,2020-09-05,2
PBI_253397,2020-09-17,1
PBI_253397,2020-09-25,1
PBI_253397,2020-10-11,1
PBI_253397,2020-10-13,1
PBI_253397,2020-10-15,1
PBI_253397,2020-10-29,1
PBI_253397,2020-11-03,2
PBI_253397,2020-11-06,1
PBI_253397,2020-11-07,1
PBI_253397,2020-11-13,1
PBI_253397,2020-11-20,1
PBI_253397,2020-11-26,1
PBI_253397,2020-12-15,2
PBI_253400,2020-04-16,2
PBI_253408,2020-03-07,1
PBI_253408,2020-11-22,1
PBI_253409,2020-07-10,1
PBI_253409,2020-08-05,1
PBI_253417,2020-06-29,1
PBI_253418,2020-07-05,1
PBI_253419,2020-01-26,1
PBI_253419,2020-01-31,1
PBI_253419,2020-07-01,1
PBI_253419,2020-07-31,1
PBI_253419,2020-08-27,1
PBI_253419,2020-09-21,1
PBI_253423,2020-01-12,1
PBI_253423,2020-07-24,1
PBI_253435,2020-05-25,1
PBI_253437,2020-09-08,1
PBI_253441,2020-04-02,1
PBI_253445,2020-01-25,1
PBI_253448,2020-11-29,1
PBI_253460,2020-07-06,1
PBI_253463,2020-03-16,1
PBI_253477,2020-05-08,1
PBI_253482,2020-06-09,1
PBI_253487,2020-05-30,1
PBI_253487,2020-06-07,1
PBI_253492,2020-12-13,1
PBI_253496,2020-01-11,1
PBI_253496,2020-07-25,1
PBI_253498,2020-10-01,1
PBI_253500,2020-11-02,1
PBI_253506,2020-08-27,1
PBI_253509,2020-02-21,2
PBI_253513,2020-03-13,1
PBI_253521,2020-05-12,1
PBI_253534,2020-12-01,1
PBI_253541,2020-05-03,1
PBI_253544,2020-11-08,1
PBI_253546,2020-07-15,1
PBI_253559,2020-02-17,1
PBI_253562,2020-04-18,1
PBI_253564,2020-09-06,1
PBI_253567,2020-08-17,1
PBI_253570,2020-05-04,1
PBI_253572,2020-06-02,1
PBI_253572,2020-10-24,1
PBI_253573,2020-09-30,1
PBI_253589,2020-02-19,1
PBI_253666,2020-06-11,1
PBI_253676,2020-11-22,2
PBI_253777,2020-11-15,1
PBI_253784,2020-01-19,1
PBI_253784,2020-12-21,1
PBI_253789,2020-03-05,1
PBI_253796,2020-12-18,1
PBI_253799,2020-05-24,1
PBI_253800,2020-11-05,2
PBI_253801,2020-01-06,1
PBI_253812,2020-06-08,1
PBI_253813,2020-09-06,1
PBI_253814,2020-09-08,1
PBI_253817,2020-04-28,1
PBI_253817,2020-07-19,1
PBI_253818,2020-11-08,1
PBI_253819,2020-05-17,1
PBI_253828,2020-03-17,1
PBI_253828,2020-08-20,1
PBI_253950,2020-04-01,1
PBI_253950,2020-11-23,2
PBI_253951,2020-12-12,1
PBI_253952,2020-10-17,1
PBI_254045,2020-09-16,1
PBI_254049,2020-10-24,1
PBI_254056,2020-09-24,1
PBI_254058,2020-04-03,1
PBI_254066,2020-08-26,1
PBI_254066,2020-12-21,1
PBI_254158,2020-03-02,1
PBI_254161,2020-01-16,1
PBI_254161,2020-05-01,1
PBI_254162,2020-06-10,2
PBI_254165,2020-04-23,1
PBI_254165,2020-09-25,1
PBI_254170,2020-09-21,1
PBI_254202,2020-05-03,1
PBI_254211,2020-10-01,1
PBI_254216,2020-01-19,1
PBI_254235,2020-10-30,1
PBI_254248,2020-11-19,3
PBI_254255,2020-08-10,1
PBI_254261,2020-07-22,1
PBI_254265,2020-07-28,2
PBI_254267,2020-04-07,1
PBI_254269,2020-07-15,1
PBI_254269,2020-08-04,1
PBI_254269,2020-10-19,1
PBI_254270,2020-10-19,1
PBI_254270,2020-10-28,1
PBI_254272,2020-06-27,1
PBI_254280,2020-11-13,1
PBI_254283,2020-01-15,1
PBI_254285,2020-08-18,1
PBI_254286,2020-07-10,1
PBI_254292,2020-04-30,1
PBI_254419,2020-03-27,1
PBI_254476,2020-09-06,1
PBI_254505,2020-08-05,1
PBI_254505,2020-09-25,1
PBI_254509,2020-08-28,1
PBI_254569,2020-05-21,1
PBI_254586,2020-11-12,2
PBI_254617,2020-05-01,2
PBI_254618,2020-03-10,1
PBI_254618,2020-07-03,1
PBI_254620,2020-09-08,1
PBI_254624,2020-06-10,1
PBI_254626,2020-03-11,1
PBI_254638,2020-10-07,1
PBI_254643,2020-04-20,1
PBI_254645,2020-11-06,1
PBI_254646,2020-02-25,1
PBI_254652,2020-05-13,1
PBI_254652,2020-05-27,1
PBI_254652,2020-08-19,1
PBI_254697,2020-04-20,1
PBI_254708,2020-08-06,1
PBI_254708,2020-12-23,1
PBI_254713,2020-10-08,1
PBI_254715,2020-04-13,1
PBI_25473,2020-12-11,1
PBI_254783,2020-09-27,1
PBI_254786,2020-02-07,1
PBI_254788,2020-02-13,1
PBI_254788,2020-05-24,1
PBI_254790,2020-06-09,1
PBI_254812,2020-06-06,1
PBI_254819,2020-01-15,1
PBI_254819,2020-03-06,1
PBI_254826,2020-08-15,1
PBI_254902,2020-06-03,1
PBI_254941,2020-03-09,1
PBI_254944,2020-01-25,1
PBI_254944,2020-03-20,1
PBI_254944,2020-04-08,1
PBI_254944,2020-06-01,1
PBI_254944,2020-06-15,1
PBI_254944,2020-10-20,1
PBI_254944,2020-11-07,1
PBI_254944,2020-11-11,1
PBI_254944,2020-12-10,1
PBI_254945,2020-10-29,1
PBI_254962,2020-09-21,1
PBI_254978,2020-06-18,1
PBI_254979,2020-04-05,2
PBI_254983,2020-05-28,2
PBI_254992,2020-07-28,1
PBI_255008,2020-12-14,1
PBI_255009,2020-07-14,1
PBI_255020,2020-06-26,1
PBI_255020,2020-07-03,1
PBI_255022,2020-06-02,1
PBI_255024,2020-09-03,1
PBI_255025,2020-03-06,1
PBI_255025,2020-11-15,1
PBI_255026,2020-01-16,1
PBI_255026,2020-09-25,1
PBI_255027,2020-02-03,1
PBI_255027,2020-02-17,1
PBI_255027,2020-03-08,1
PBI_255027,2020-04-05,1
PBI_255027,2020-06-27,1
PBI_255027,2020-07-12,1
PBI_255027,2020-11-02,1
PBI_255027,2020-11-08,1
PBI_255061,2020-03-02,1
PBI_255070,2020-09-05,1
PBI_255071,2020-01-05,1
PBI_255074,2020-01-10,1
PBI_255074,2020-03-09,1
PBI_255074,2020-08-19,1
PBI_255077,2020-10-19,1
PBI_255079,2020-02-02,1
PBI_255083,2020-10-26,1
PBI_255087,2020-05-05,1
PBI_255088,2020-11-07,1
PBI_255089,2020-07-18,1
PBI_255090,2020-05-07,2
PBI_255090,2020-08-10,2
PBI_255093,2020-05-07,1
PBI_255096,2020-05-21,1
PBI_255096,2020-10-29,1
PBI_255180,2020-01-15,1
PBI_255183,2020-06-06,1
PBI_255185,2020-10-28,1
PBI_255187,2020-07-04,2
PBI_255187,2020-07-11,2
PBI_255187,2020-09-01,1
PBI_255197,2020-10-04,1
PBI_255220,2020-02-02,1
PBI_255220,2020-07-08,1
PBI_255220,2020-10-01,1
PBI_255221,2020-05-07,1
PBI_255221,2020-05-16,2
PBI_255221,2020-08-18,1
PBI_255224,2020-05-14,1
PBI_255230,2020-04-23,1
PBI_255231,2020-03-29,1
PBI_255233,2020-10-21,1
PBI_255236,2020-03-27,3
PBI_255236,2020-08-23,1
PBI_255248,2020-01-03,1
PBI_255248,2020-01-04,1
PBI_255248,2020-01-09,1
PBI_255248,2020-01-17,1
PBI_255248,2020-01-31,1
PBI_255248,2020-02-03,1
PBI_255248,2020-02-18,1
PBI_255248,2020-02-22,1
PBI_255248,2020-03-15,1
PBI_255248,2020-03-24,1
PBI_255248,2020-04-14,1
PBI_255248,2020-04-18,1
PBI_255248,2020-05-20,1
PBI_255248,2020-05-25,1
PBI_255248,2020-05-27,1
PBI_255248,2020-06-05,1
PBI_255248,2020-06-27,1
PBI_255248,2020-07-06,1
PBI_255248,2020-07-30,1
PBI_255248,2020-08-12,1
PBI_255248,2020-08-15,1
PBI_255248,2020-08-19,1
PBI_255248,2020-08-23,1
PBI_255248,2020-08-29,1
PBI_255248,2020-09-27,1
PBI_255248,2020-10-12,1
PBI_255248,2020-10-18,1
PBI_255248,2020-10-29,1
PBI_255248,2020-11-11,1
PBI_255248,2020-11-15,1
PBI_255248,2020-11-21,1
PBI_255248,2020-11-22,1
PBI_255248,2020-12-18,1
PBI_255248,2020-12-22,1
PBI_255251,2020-10-10,1
PBI_255254,2020-06-24,1
PBI_255270,2020-11-18,1
PBI_255271,2020-11-12,1
PBI_255272,2020-04-02,2
PBI_255275,2020-01-04,2
PBI_255277,2020-05-01,1
PBI_255278,2020-02-29,1
PBI_255283,2020-05-15,1
PBI_255284,2020-03-13,1
PBI_255286,2020-05-15,1
PBI_255286,2020-07-10,1
PBI_255287,2020-02-23,1
PBI_255287,2020-04-10,1
PBI_255287,2020-04-29,1
PBI_255287,2020-05-07,1
PBI_255287,2020-05-12,2
PBI_255287,2020-05-13,1
PBI_255287,2020-12-23,1
PBI_255292,2020-06-17,1
PBI_255293,2020-10-24,1
PBI_255293,2020-12-06,1
PBI_255296,2020-05-21,1
PBI_255300,2020-04-15,2
PBI_255315,2020-08-03,1
PBI_255315,2020-08-17,1
PBI_255377,2020-07-21,1
PBI_255397,2020-09-04,1
PBI_255398,2020-08-07,1
PBI_255403,2020-09-11,1
PBI_255404,2020-06-06,1
PBI_255408,2020-04-07,1
PBI_255410,2020-02-05,1
PBI_255412,2020-06-06,1
PBI_255413,2020-03-18,1
PBI_255413,2020-05-08,1
PBI_255414,2020-03-18,1
PBI_255416,2020-04-29,2
PBI_255425,2020-10-05,1
PBI_255432,2020-12-19,1
PBI_255433,2020-07-26,1
PBI_255507,2020-05-30,1
PBI_255514,2020-06-15,1
PBI_255531,2020-05-08,1
PBI_255532,2020-05-08,1
PBI_255532,2020-06-15,1
PBI_255535,2020-04-08,1
PBI_255535,2020-12-17,1
PBI_255540,2020-02-07,1
PBI_255540,2020-03-29,1
PBI_255540,2020-06-01,1
PBI_255540,2020-06-19,1
PBI_255540,2020-06-25,1
PBI_255540,2020-08-02,1
PBI_255540,2020-09-25,1
PBI_255540,2020-10-16,1
PBI_255540,2020-11-07,1
PBI_255540,2020-11-14,1
PBI_255564,2020-11-25,1
PBI_255575,2020-02-06,1
PBI_255575,2020-06-12,1
PBI_255575,2020-06-22,1
PBI_255576,2020-09-06,1
PBI_255582,2020-11-14,1
PBI_255586,2020-08-24,1
PBI_255595,2020-08-13,1
PBI_255595,2020-10-22,1
PBI_255598,2020-09-06,1
PBI_255608,2020-03-25,1
PBI_255610,2020-03-15,1
PBI_255650,2020-10-09,1
PBI_255679,2020-02-05,1
PBI_255681,2020-09-18,1
PBI_255683,2020-03-08,2
PBI_255683,2020-06-08,1
PBI_255684,2020-08-17,1
PBI_255702,2020-07-14,1
PBI_255713,2020-01-03,1
PBI_255713,2020-01-16,1
PBI_255713,2020-01-19,2
PBI_255713,2020-01-28,2
PBI_255713,2020-02-25,1
PBI_255713,2020-03-12,1
PBI_255713,2020-03-14,2
PBI_255713,2020-03-17,1
PBI_255713,2020-03-20,1
PBI_255713,2020-03-25,2
PBI_255713,2020-04-04,1
PBI_255713,2020-04-05,1
PBI_255713,2020-04-18,1
PBI_255713,2020-04-28,1
PBI_255713,2020-05-03,1
PBI_255713,2020-05-18,1
PBI_255713,2020-05-25,1
PBI_255713,2020-05-28,1
PBI_255713,2020-06-03,1
PBI_255713,2020-06-30,1
PBI_255713,2020-07-02,1
PBI_255713,2020-07-07,1
PBI_255713,2020-07-25,1
PBI_255713,2020-07-30,1
PBI_255713,2020-08-05,1
PBI_255713,2020-09-04,2
PBI_255713,2020-09-08,1
PBI_255713,2020-09-19,1
PBI_255713,2020-10-20,1
PBI_255713,2020-10-22,2
PBI_255713,2020-11-07,1
PBI_255713,2020-12-02,1
PBI_255713,2020-12-08,1
PBI_255714,2020-06-20,1
PBI_255721,2020-03-07,2
PBI_255722,2020-11-23,1
PBI_255724,2020-06-20,2
PBI_255726,2020-01-28,1
PBI_255728,2020-04-30,1
PBI_255797,2020-07-23,2
PBI_255799,2020-08-28,1
PBI_255802,2020-05-07,1
PBI_255805,2020-04-19,1
PBI_255822,2020-09-18,1
PBI_255858,2020-01-14,1
PBI_255901,2020-09-18,1
PBI_255908,2020-02-25,1
PBI_255916,2020-06-01,1
PBI_255921,2020-11-27,1
PBI_255923,2020-01-26,1
PBI_255967,2020-04-14,1
PBI_255967,2020-09-15,1
PBI_255969,2020-05-09,1
PBI_256004,2020-08-28,1
PBI_256011,2020-08-02,1
PBI_256039,2020-06-26,1
PBI_256039,2020-07-07,2
PBI_256062,2020-07-24,1
PBI_256064,2020-03-01,1
PBI_256065,2020-03-03,1
PBI_256065,2020-08-29,1
PBI_256065,2020-11-28,1
PBI_256067,2020-02-25,1
PBI_256072,2020-10-22,1
PBI_256076,2020-08-10,1
PBI_256077,2020-08-21,1
PBI_256077,2020-09-30,1
PBI_256079,2020-12-09,1
PBI_256081,2020-08-07,1
PBI_256085,2020-04-09,1
PBI_256085,2020-07-31,1
PBI_256092,2020-06-21,2
PBI_256138,2020-01-11,1
PBI_256141,2020-04-26,1
PBI_256141,2020-05-14,1
PBI_256141,2020-08-04,1
PBI_256141,2020-11-14,2
PBI_256142,2020-07-07,1
PBI_256142,2020-07-24,1
PBI_256144,2020-10-11,1
PBI_256145,2020-04-25,1
PBI_256145,2020-07-24,1
PBI_256147,2020-08-27,1
PBI_256147,2020-11-21,1
PBI_256149,2020-07-22,2
PBI_256151,2020-06-01,1
PBI_256152,2020-06-01,1
PBI_256152,2020-09-01,3
PBI_256152,2020-11-12,1
PBI_256153,2020-07-27,1
PBI_256153,2020-11-21,1
PBI_256166,2020-07-10,1
PBI_256172,2020-01-24,1
PBI_256174,2020-04-13,1
PBI_256175,2020-11-03,1
PBI_256176,2020-04-07,2
PBI_256176,2020-10-06,1
PBI_256177,2020-05-25,1
PBI_256178,2020-01-19,1
PBI_256200,2020-06-16,1
PBI_256209,2020-11-18,1
PBI_256210,2020-10-29,1
PBI_256214,2020-03-28,1
PBI_256216,2020-03-06,1
PBI_256216,2020-04-21,1
PBI_256219,2020-04-23,1
PBI_256219,2020-10-09,1
PBI_256221,2020-03-22,1
PBI_256222,2020-06-06,1
PBI_256223,2020-08-28,1
PBI_256224,2020-07-25,1
PBI_256225,2020-07-19,1
PBI_256231,2020-02-24,1
PBI_256231,2020-06-05,1
PBI_256234,2020-02-24,1
PBI_256234,2020-08-12,1
PBI_256238,2020-06-08,1
PBI_256238,2020-12-21,1
PBI_256247,2020-03-28,1
PBI_256249,2020-11-05,1
PBI_256251,2020-11-10,1
PBI_256297,2020-05-15,1
PBI_256304,2020-03-08,1
PBI_256305,2020-11-21,1
PBI_256310,2020-06-29,1
PBI_256314,2020-10-04,1
PBI_256316,2020-11-15,1
PBI_256317,2020-07-14,1
PBI_256332,2020-11-03,1
PBI_256337,2020-04-04,1
PBI_256343,2020-01-19,1
PBI_256343,2020-04-23,1
PBI_256346,2020-02-11,1
PBI_256346,2020-09-18,1
PBI_256349,2020-08-23,1
PBI_256350,2020-08-27,2
PBI_256358,2020-05-15,1
PBI_256358,2020-12-20,1
PBI_256361,2020-05-16,1
PBI_256361,2020-06-18,1
PBI_256364,2020-12-10,1
PBI_256365,2020-08-22,1
PBI_256366,2020-04-10,1
PBI_256366,2020-11-06,1
PBI_256376,2020-08-05,1
PBI_256382,2020-04-26,1
PBI_256382,2020-05-01,1
PBI_256382,2020-08-20,1
PBI_256382,2020-09-04,1
PBI_256382,2020-09-08,1
PBI_256382,2020-09-23,1
PBI_256382,2020-10-09,1
PBI_256382,2020-12-17,1
PBI_256386,2020-01-18,1
PBI_256390,2020-01-11,1
PBI_256390,2020-02-19,1
PBI_256390,2020-03-07,1
PBI_256390,2020-03-21,2
PBI_256390,2020-05-15,1
PBI_256390,2020-06-06,1
PBI_256390,2020-06-08,1
PBI_256390,2020-07-05,1
PBI_256390,2020-07-06,3
PBI_256390,2020-07-17,1
PBI_256390,2020-07-27,1
PBI_256390,2020-07-30,1
PBI_256390,2020-08-27,3
PBI_256390,2020-09-05,1
PBI_256390,2020-10-21,1
PBI_256390,2020-11-04,1
PBI_256390,2020-11-11,1
PBI_256390,2020-11-23,1
PBI_256390,2020-12-07,1
PBI_256390,2020-12-08,1
PBI_256390,2020-12-18,1
PBI_256391,2020-01-10,1
PBI_256391,2020-03-18,1
PBI_256391,2020-05-01,1
PBI_256391,2020-05-12,1
PBI_256391,2020-05-24,2
PBI_256391,2020-06-20,1
PBI_256391,2020-07-09,1
PBI_256391,2020-09-18,1
PBI_256391,2020-09-23,1
PBI_256391,2020-12-02,2
PBI_256391,2020-12-08,1
PBI_256400,2020-05-25,1
PBI_256400,2020-06-29,1
PBI_256406,2020-10-22,2
PBI_256407,2020-02-29,1
PBI_256411,2020-03-06,2
PBI_256412,2020-11-28,1
PBI_256414,2020-08-01,1
PBI_256418,2020-01-21,1
PBI_256418,2020-03-31,1
PBI_256418,2020-08-30,1
PBI_256420,2020-02-08,1
PBI_256420,2020-02-19,1
PBI_256423,2020-07-05,1
PBI_256425,2020-07-03,1
PBI_256425,2020-07-12,1
PBI_256493,2020-04-27,2
PBI_256495,2020-12-02,1
PBI_256496,2020-04-27,1
PBI_256496,2020-10-13,1
PBI_256498,2020-08-07,1
PBI_256503,2020-08-26,1
PBI_256510,2020-05-14,1
PBI_256528,2020-03-04,1
PBI_256535,2020-11-07,1
PBI_256537,2020-05-18,1
PBI_256543,2020-06-06,1
PBI_256544,2020-06-20,1
PBI_256544,2020-07-04,1
PBI_256546,2020-03-13,1
PBI_256546,2020-03-22,1
PBI_256546,2020-11-23,1
PBI_256547,2020-03-11,1
PBI_256551,2020-06-22,2
PBI_256554,2020-01-07,1
PBI_256559,2020-06-06,1
PBI_256580,2020-07-17,1
PBI_256580,2020-10-22,1
PBI_256581,2020-01-06,1
PBI_256581,2020-07-29,1
PBI_256585,2020-08-13,1
PBI_256589,2020-01-01,1
PBI_256597,2020-01-06,1
PBI_256600,2020-08-12,1
PBI_256604,2020-02-05,1
PBI_256605,2020-07-25,1
PBI_256606,2020-06-14,2
PBI_256607,2020-05-16,1
PBI_256607,2020-08-18,1
PBI_256608,2020-01-30,1
PBI_256608,2020-08-10,1
PBI_256613,2020-06-07,2
PBI_256661,2020-11-21,1
PBI_256661,2020-12-25,1
PBI_256663,2020-11-19,1
PBI_256663,2020-12-16,1
PBI_256665,2020-02-12,1
PBI_256667,2020-08-19,1
PBI_256668,2020-09-28,1
PBI_256686,2020-05-09,2
PBI_256687,2020-03-21,1
PBI_256689,2020-05-07,1
PBI_256691,2020-08-11,1
PBI_256692,2020-07-06,2
PBI_256702,2020-04-27,1
PBI_256703,2020-02-11,1
PBI_256703,2020-02-16,1
PBI_256703,2020-03-17,1
PBI_256703,2020-04-21,2
PBI_256703,2020-05-07,1
PBI_256703,2020-05-10,1
PBI_256703,2020-05-30,1
PBI_256703,2020-07-11,1
PBI_256703,2020-10-03,1
PBI_256703,2020-10-07,1
PBI_256703,2020-11-13,1
PBI_256703,2020-12-08,1
PBI_256703,2020-12-18,1
PBI_256707,2020-05-31,1
PBI_256710,2020-03-22,1
PBI_256710,2020-04-06,1
PBI_256710,2020-04-09,1
PBI_256710,2020-05-07,1
PBI_256710,2020-06-19,1
PBI_256710,2020-09-14,2
PBI_256710,2020-09-30,1
PBI_256710,2020-10-17,1
PBI_256710,2020-10-20,1
PBI_256710,2020-10-29,1
PBI_256710,2020-11-21,1
PBI_256752,2020-01-26,1
PBI_256752,2020-01-29,1
PBI_256752,2020-07-26,1
PBI_256752,2020-08-13,1
PBI_256752,2020-09-01,1
PBI_256752,2020-09-04,1
PBI_256757,2020-08-24,1
PBI_256761,2020-02-29,2
PBI_256761,2020-05-29,1
PBI_256761,2020-07-25,1
PBI_256761,2020-09-21,2
PBI_256761,2020-11-14,1
PBI_256762,2020-12-19,1
PBI_256766,2020-02-21,1
PBI_256768,2020-07-08,1
PBI_256768,2020-08-13,1
PBI_256821,2020-06-05,1
PBI_256822,2020-09-30,1
PBI_256823,2020-11-14,1
PBI_256824,2020-08-17,1
PBI_256825,2020-05-18,3
PBI_256826,2020-01-29,1
PBI_256834,2020-05-31,1
PBI_256914,2020-11-23,1
PBI_256915,2020-01-28,1
PBI_256929,2020-10-23,1
PBI_256931,2020-07-15,1
PBI_256970,2020-11-07,1
PBI_257028,2020-09-20,2
PBI_257030,2020-08-10,1
PBI_257060,2020-08-21,1
PBI_257089,2020-02-24,1
PBI_257091,2020-06-28,1
PBI_257091,2020-12-02,1
PBI_257141,2020-09-22,1
PBI_257142,2020-11-17,2
PBI_257143,2020-03-22,1
PBI_257145,2020-04-29,1
PBI_257145,2020-06-04,1
PBI_257145,2020-11-14,1
PBI_257145,2020-11-30,1
PBI_257147,2020-01-25,1
PBI_257147,2020-01-29,1
PBI_257147,2020-02-12,1
PBI_257147,2020-05-15,1
PBI_257147,2020-06-04,1
PBI_257147,2020-06-09,1
PBI_257147,2020-06-19,1
PBI_257147,2020-06-27,1
PBI_257147,2020-07-23,1
PBI_257147,2020-07-28,1
PBI_257147,2020-08-23,1
PBI_257147,2020-09-04,1
PBI_257147,2020-09-05,1
PBI_257147,2020-09-06,1
PBI_257147,2020-09-15,2
PBI_257147,2020-10-11,1
PBI_257147,2020-10-19,1
PBI_257147,2020-10-28,1
PBI_257147,2020-11-15,1
PBI_257147,2020-12-12,1
PBI_257158,2020-10-12,1
PBI_257159,2020-09-06,1
